    71	   0.87500E+00	   0.15705E-08	   0.87500E+00	  -0.97011E-01
    72	   0.88750E+00	   0.15930E-08	   0.88750E+00	  -0.97568E-01
    73	   0.90000E+00	   0.16154E-08	   0.90000E+00	  -0.98069E-01
    74	   0.91250E+00	   0.16378E-08	   0.91250E+00	  -0.98515E-01
    75	   0.92500E+00	   0.16603E-08	   0.92500E+00	  -0.98904E-01
    76	   0.93750E+00	   0.16827E-08	   0.93750E+00	  -0.99236E-01
    77	   0.95000E+00	   0.17052E-08	   0.95000E+00	  -0.99509E-01
    78	   0.96250E+00	   0.17276E-08	   0.96250E+00	  -0.99722E-01
    79	   0.97500E+00	   0.17500E-08	   0.97500E+00	  -0.99876E-01
    80	   0.98750E+00	   0.17725E-08	   0.98750E+00	  -0.99969E-01
    81	   0.10000E+01	   0.17949E-08	   0.10000E+01	  -0.10000E+00
