    69	   0.43337E-01	  -0.54972E-01	   0.47096E-01	  -0.53174E-01
    70	   0.43874E-01	  -0.54544E-01	   0.47708E-01	  -0.52742E-01
    71	   0.44408E-01	  -0.54111E-01	   0.48321E-01	  -0.52310E-01
    72	   0.44937E-01	  -0.53672E-01	   0.48935E-01	  -0.51879E-01
    73	   0.45461E-01	  -0.53228E-01	   0.49551E-01	  -0.51447E-01
    74	   0.45982E-01	  -0.52780E-01	   0.50170E-01	  -0.51018E-01
    75	   0.46498E-01	  -0.52326E-01	   0.50793E-01	  -0.50590E-01
    76	   0.47009E-01	  -0.51867E-01	   0.51420E-01	  -0.50165E-01
    77	   0.47516E-01	  -0.51403E-01	   0.52053E-01	  -0.49742E-01
    78	   0.48018E-01	  -0.50934E-01	   0.52693E-01	  -0.49321E-01
    79	   0.48516E-01	  -0.50460E-01	   0.53340E-01	  -0.48903E-01
    80	   0.49009E-01	  -0.49981E-01	   0.53998E-01	  -0.48488E-01
    81	   0.49497E-01	  -0.49497E-01	   0.54663E-01	  -0.48075E-01
