     1	  0.00000E+00	  0.00000E+00
     2	  0.56250E+00	 -0.82758E-09
     3	  0.11250E+01	 -0.22737E-08
     4	  0.16875E+01	 -0.49040E-08
     5	  0.22500E+01	 -0.72184E-08
     6	  0.28125E+01	 -0.10018E-07
     7	  0.33750E+01	 -0.12438E-07
     8	  0.39375E+01	 -0.14986E-07
     9	  0.45000E+01	 -0.17166E-07
    10	  0.50625E+01	 -0.19263E-07
    11	  0.56250E+01	 -0.21016E-07
    12	  0.61875E+01	 -0.22560E-07
    13	  0.67500E+01	 -0.23791E-07
    14	  0.73125E+01	 -0.24736E-07
    15	  0.78750E+01	 -0.25404E-07
    16	  0.84375E+01	 -0.25743E-07
    17	  0.90000E+01	 -0.25841E-07
    18	  0.95625E+01	 -0.25588E-07
    19	  0.10125E+02	 -0.25131E-07
    20	  0.10688E+02	 -0.24317E-07
    21	  0.11250E+02	 -0.23335E-07
    22	  0.11812E+02	 -0.22002E-07
    23	  0.12375E+02	 -0.20535E-07
    24	  0.12938E+02	 -0.18730E-07
    25	  0.13500E+02	 -0.16823E-07
    26	  0.14062E+02	 -0.14597E-07
    27	  0.14625E+02	 -0.12300E-07
    28	  0.15188E+02	 -0.97044E-08
    29	  0.15750E+02	 -0.70650E-08
    30	  0.16312E+02	 -0.41516E-08
    31	  0.16875E+02	 -0.12189E-08
    32	  0.17438E+02	  0.19642E-08
    33	  0.18000E+02	  0.51449E-08
    34	  0.18562E+02	  0.85532E-08
    35	  0.19125E+02	  0.11941E-07
    36	  0.19688E+02	  0.15536E-07
    37	  0.20250E+02	  0.19096E-07
    38	  0.20812E+02	  0.22847E-07
    39	  0.21375E+02	  0.26554E-07
    40	  0.21938E+02	  0.30440E-07
    41	  0.22500E+02	  0.34279E-07
    42	  0.23062E+02	  0.38292E-07
    43	  0.23625E+02	  0.42262E-07
    44	  0.24188E+02	  0.46410E-07
    45	  0.24750E+02	  0.50528E-07
    46	  0.25312E+02	  0.54838E-07
    47	  0.25875E+02	  0.59142E-07
    48	  0.26438E+02	  0.63666E-07
    49	  0.27000E+02	  0.68220E-07
    50	  0.27562E+02	  0.73038E-07
    51	  0.28125E+02	  0.77936E-07
    52	  0.28688E+02	  0.83162E-07
    53	  0.29250E+02	  0.88537E-07
    54	  0.29812E+02	  0.94326E-07
    55	  0.30375E+02	  0.10035E-06
    56	  0.30938E+02	  0.10691E-06
    57	  0.31500E+02	  0.11381E-06
    58	  0.32062E+02	  0.12139E-06
    59	  0.32625E+02	  0.12945E-06
    60	  0.33188E+02	  0.13836E-06
    61	  0.33750E+02	  0.14793E-06
    62	  0.34312E+02	  0.15857E-06
    63	  0.34875E+02	  0.17006E-06
    64	  0.35438E+02	  0.18288E-06
    65	  0.36000E+02	  0.19678E-06
    66	  0.36562E+02	  0.21232E-06
    67	  0.37125E+02	  0.22923E-06
    68	  0.37688E+02	  0.24811E-06
    69	  0.38250E+02	  0.26867E-06
    70	  0.38812E+02	  0.29161E-06
    71	  0.39375E+02	  0.31657E-06
    72	  0.39938E+02	  0.34436E-06
    73	  0.40500E+02	  0.37454E-06
    74	  0.41062E+02	  0.40804E-06
    75	  0.41625E+02	  0.44435E-06
    76	  0.42188E+02	  0.48450E-06
    77	  0.42750E+02	  0.52787E-06
    78	  0.43312E+02	  0.57564E-06
    79	  0.43875E+02	  0.62707E-06
    80	  0.44438E+02	  0.68344E-06
    81	  0.45000E+02	  0.74390E-06
