     1	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00	  0.00000E+00
     3	  0.11250E+01	 -0.65781E-06	 -0.10295E-04	  0.84407E+01	 -0.25869E-06	  0.41184E-01	 -0.41017E-10
     5	  0.22500E+01	  0.19090E-05	 -0.51121E-04	  0.68766E+01	 -0.59488E-07	  0.42269E-01	 -0.26716E-10
     7	  0.33750E+01	  0.37742E-05	 -0.10296E-03	  0.50954E+01	 -0.55294E-07	  0.37993E-01	 -0.10462E-10
     9	  0.45000E+01	  0.49171E-05	 -0.16202E-03	  0.37487E+01	 -0.36272E-07	  0.32985E-01	 -0.48858E-11
    11	  0.56250E+01	  0.55375E-05	 -0.22641E-03	  0.27968E+01	 -0.29880E-07	  0.28446E-01	 -0.19290E-11
    13	  0.67500E+01	  0.58123E-05	 -0.29499E-03	  0.21248E+01	 -0.24679E-07	  0.24636E-01	 -0.70692E-12
    15	  0.78750E+01	  0.58676E-05	 -0.36701E-03	  0.16426E+01	 -0.21392E-07	  0.21518E-01	 -0.14408E-12
    17	  0.90000E+01	  0.57901E-05	 -0.44191E-03	  0.12899E+01	 -0.18909E-07	  0.18981E-01	  0.82943E-13
    19	  0.10125E+02	  0.56388E-05	 -0.51927E-03	  0.10276E+01	 -0.17020E-07	  0.16910E-01	  0.16664E-12
    21	  0.11250E+02	  0.54539E-05	 -0.59877E-03	  0.83076E+00	 -0.15503E-07	  0.15203E-01	  0.18579E-12
    23	  0.12375E+02	  0.52623E-05	 -0.68012E-03	  0.68285E+00	 -0.14245E-07	  0.13783E-01	  0.17978E-12
    25	  0.13500E+02	  0.50814E-05	 -0.76311E-03	  0.57296E+00	 -0.13167E-07	  0.12586E-01	  0.16601E-12
    27	  0.14625E+02	  0.49210E-05	 -0.84752E-03	  0.49366E+00	 -0.12217E-07	  0.11566E-01	  0.15236E-12
    29	  0.15750E+02	  0.47852E-05	 -0.93319E-03	  0.43992E+00	 -0.11356E-07	  0.10688E-01	  0.14203E-12
    31	  0.16875E+02	  0.46727E-05	 -0.10200E-02	  0.40836E+00	 -0.10559E-07	  0.99242E-02	  0.13611E-12
    33	  0.18000E+02	  0.45780E-05	 -0.11077E-02	  0.39680E+00	 -0.97987E-08	  0.92530E-02	  0.13463E-12
    35	  0.19125E+02	  0.44912E-05	 -0.11963E-02	  0.40398E+00	 -0.90615E-08	  0.86584E-02	  0.13719E-12
    37	  0.20250E+02	  0.43984E-05	 -0.12856E-02	  0.42926E+00	 -0.83301E-08	  0.81276E-02	  0.14311E-12
    39	  0.21375E+02	  0.42811E-05	 -0.13755E-02	  0.47253E+00	 -0.75901E-08	  0.76505E-02	  0.15153E-12
    41	  0.22500E+02	  0.41167E-05	 -0.14659E-02	  0.53399E+00	 -0.68322E-08	  0.72191E-02	  0.16149E-12
    43	  0.23625E+02	  0.38776E-05	 -0.15567E-02	  0.61402E+00	 -0.60425E-08	  0.68270E-02	  0.17177E-12
    45	  0.24750E+02	  0.35318E-05	 -0.16478E-02	  0.71306E+00	 -0.52111E-08	  0.64688E-02	  0.18092E-12
    47	  0.25875E+02	  0.30416E-05	 -0.17392E-02	  0.83141E+00	 -0.43336E-08	  0.61404E-02	  0.18720E-12
    49	  0.27000E+02	  0.23644E-05	 -0.18307E-02	  0.96904E+00	 -0.34006E-08	  0.58382E-02	  0.18839E-12
    51	  0.28125E+02	  0.14522E-05	 -0.19222E-02	  0.11254E+01	 -0.24114E-08	  0.55589E-02	  0.18167E-12
    53	  0.29250E+02	  0.25205E-06	 -0.20138E-02	  0.12992E+01	 -0.13659E-08	  0.52996E-02	  0.16337E-12
    55	  0.30375E+02	 -0.12938E-05	 -0.21053E-02	  0.14880E+01	 -0.26598E-09	  0.50571E-02	  0.12838E-12
    57	  0.31500E+02	 -0.32468E-05	 -0.21966E-02	  0.16881E+01	  0.87421E-09	  0.48269E-02	  0.69678E-13
