     1	  0.00000E+00	  0.00000E+00
     2	  0.56250E+00	  0.78308E-07
     3	  0.11250E+01	 -0.26472E-08
     4	  0.16875E+01	 -0.39347E-08
     5	  0.22500E+01	 -0.99026E-08
     6	  0.28125E+01	 -0.13647E-07
     7	  0.33750E+01	 -0.17471E-07
     8	  0.39375E+01	 -0.21164E-07
     9	  0.45000E+01	 -0.24362E-07
    10	  0.50625E+01	 -0.27501E-07
    11	  0.56250E+01	 -0.30130E-07
    12	  0.61875E+01	 -0.32588E-07
    13	  0.67500E+01	 -0.34585E-07
    14	  0.73125E+01	 -0.36320E-07
    15	  0.78750E+01	 -0.37656E-07
    16	  0.84375E+01	 -0.38671E-07
    17	  0.90000E+01	 -0.39346E-07
    18	  0.95625E+01	 -0.39669E-07
    19	  0.10125E+02	 -0.39706E-07
    20	  0.10688E+02	 -0.39379E-07
    21	  0.11250E+02	 -0.38815E-07
    22	  0.11812E+02	 -0.37889E-07
    23	  0.12375E+02	 -0.36772E-07
    24	  0.12938E+02	 -0.35302E-07
    25	  0.13500E+02	 -0.33685E-07
    26	  0.14062E+02	 -0.31732E-07
    27	  0.14625E+02	 -0.29669E-07
    28	  0.15188E+02	 -0.27293E-07
    29	  0.15750E+02	 -0.24841E-07
    30	  0.16312E+02	 -0.22100E-07
    31	  0.16875E+02	 -0.19313E-07
    32	  0.17438E+02	 -0.16261E-07
    33	  0.18000E+02	 -0.13190E-07
    34	  0.18562E+02	 -0.98787E-08
    35	  0.19125E+02	 -0.65699E-08
    36	  0.19688E+02	 -0.30422E-08
    37	  0.20250E+02	  0.46544E-09
    38	  0.20812E+02	  0.41736E-08
    39	  0.21375E+02	  0.78501E-08
    40	  0.21938E+02	  0.11714E-07
    41	  0.22500E+02	  0.15541E-07
    42	  0.23062E+02	  0.19548E-07
    43	  0.23625E+02	  0.23521E-07
    44	  0.24188E+02	  0.27678E-07
    45	  0.24750E+02	  0.31810E-07
    46	  0.25312E+02	  0.36140E-07
    47	  0.25875E+02	  0.40467E-07
    48	  0.26438E+02	  0.45019E-07
    49	  0.27000E+02	  0.49603E-07
    50	  0.27562E+02	  0.54454E-07
    51	  0.28125E+02	  0.59388E-07
    52	  0.28688E+02	  0.64651E-07
    53	  0.29250E+02	  0.70065E-07
    54	  0.29812E+02	  0.75894E-07
    55	  0.30375E+02	  0.81959E-07
    56	  0.30938E+02	  0.88554E-07
    57	  0.31500E+02	  0.95496E-07
    58	  0.32062E+02	  0.10311E-06
    59	  0.32625E+02	  0.11121E-06
    60	  0.33188E+02	  0.12016E-06
    61	  0.33750E+02	  0.12976E-06
    62	  0.34312E+02	  0.14042E-06
    63	  0.34875E+02	  0.15194E-06
    64	  0.35438E+02	  0.16478E-06
    65	  0.36000E+02	  0.17870E-06
    66	  0.36562E+02	  0.19425E-06
    67	  0.37125E+02	  0.21116E-06
    68	  0.37688E+02	  0.23004E-06
    69	  0.38250E+02	  0.25058E-06
    70	  0.38812E+02	  0.27350E-06
    71	  0.39375E+02	  0.29842E-06
    72	  0.39938E+02	  0.32615E-06
    73	  0.40500E+02	  0.35627E-06
    74	  0.41062E+02	  0.38969E-06
    75	  0.41625E+02	  0.42590E-06
    76	  0.42188E+02	  0.46593E-06
    77	  0.42750E+02	  0.50917E-06
    78	  0.43312E+02	  0.55675E-06
    79	  0.43875E+02	  0.60801E-06
    80	  0.44438E+02	  0.66430E-06
    81	  0.45000E+02	  0.72454E-06
