    0.62500E-01  -0.91309E+00  -0.13853E+03   0.00000E+00   0.00000E+00
    0.18750E+00   0.61061E-01  -0.94605E+02   0.00000E+00   0.00000E+00
    0.31250E+00   0.36576E+00  -0.49565E+02   0.00000E+00   0.00000E+00
    0.43750E+00   0.37030E+00  -0.17934E+02   0.00000E+00   0.00000E+00
    0.56250E+00   0.25480E+00  -0.98701E+00   0.00000E+00   0.00000E+00
    0.68750E+00   0.13474E+00   0.54252E+01   0.00000E+00   0.00000E+00
    0.81250E+00   0.49559E-01   0.60510E+01   0.00000E+00   0.00000E+00
    0.93750E+00   0.35386E-02   0.43995E+01   0.00000E+00   0.00000E+00
    0.10625E+01  -0.14141E-01   0.24398E+01   0.00000E+00   0.00000E+00
    0.11875E+01  -0.16121E-01   0.97719E+00   0.00000E+00   0.00000E+00
    0.13125E+01  -0.11833E-01   0.14725E+00   0.00000E+00   0.00000E+00
    0.14375E+01  -0.66179E-02  -0.19734E+00   0.00000E+00   0.00000E+00
    0.15625E+01  -0.26867E-02  -0.26023E+00   0.00000E+00   0.00000E+00
    0.16875E+01  -0.43735E-03  -0.20216E+00   0.00000E+00   0.00000E+00
    0.18125E+01   0.50845E-03  -0.11853E+00   0.00000E+00   0.00000E+00
    0.19375E+01   0.69136E-03  -0.51639E-01   0.00000E+00   0.00000E+00
    0.20625E+01   0.54277E-03  -0.11529E-01   0.00000E+00   0.00000E+00
    0.21875E+01   0.32088E-03   0.64936E-02   0.00000E+00   0.00000E+00
    0.23125E+01   0.14142E-03   0.10970E-01   0.00000E+00   0.00000E+00
    0.24375E+01   0.32916E-04   0.91795E-02   0.00000E+00   0.00000E+00
    0.25625E+01  -0.16375E-04   0.56869E-02   0.00000E+00   0.00000E+00
    0.26875E+01  -0.29048E-04   0.26648E-02   0.00000E+00   0.00000E+00
    0.28125E+01  -0.24601E-04   0.74974E-03   0.00000E+00   0.00000E+00
    0.29375E+01  -0.15368E-04  -0.17259E-03   0.00000E+00   0.00000E+00
    0.30625E+01  -0.72752E-05  -0.45124E-03   0.00000E+00   0.00000E+00
    0.31875E+01  -0.21036E-05  -0.41162E-03   0.00000E+00   0.00000E+00
    0.33125E+01   0.41158E-06  -0.26966E-03   0.00000E+00   0.00000E+00
    0.34375E+01   0.11898E-05  -0.13488E-03   0.00000E+00   0.00000E+00
    0.35625E+01   0.11010E-05  -0.44496E-04   0.00000E+00   0.00000E+00
    0.36875E+01   0.72744E-06   0.18586E-05   0.00000E+00   0.00000E+00
    0.38125E+01   0.36722E-06   0.17976E-04   0.00000E+00   0.00000E+00
    0.39375E+01   0.12350E-06   0.18205E-04   0.00000E+00   0.00000E+00
    0.40625E+01  -0.26668E-08   0.12644E-04   0.00000E+00   0.00000E+00
    0.41875E+01  -0.47367E-07   0.67292E-05   0.00000E+00   0.00000E+00
    0.43125E+01  -0.48789E-07   0.25343E-05   0.00000E+00   0.00000E+00
    0.44375E+01  -0.33955E-07   0.26472E-06   0.00000E+00   0.00000E+00
    0.45625E+01  -0.17514E-07  -0.61066E-06   0.00000E+00   0.00000E+00
    0.46875E+01  -0.50553E-08  -0.64430E-06   0.00000E+00   0.00000E+00
    0.48125E+01   0.38633E-08  -0.86448E-06   0.00000E+00   0.00000E+00
    0.49375E+01   0.42400E-08  -0.42062E-06   0.00000E+00   0.00000E+00
