    0.62500E-01   0.26565E+02   0.00000E+00   0.68784E-01   0.65889E-02
   0.00000E+00   0.17353E-01   0.00000E+00   0.68124E-05   0.00000E+00
    0.18750E+00   0.11900E+02   0.00000E+00   0.16816E+00   0.12683E-02
   0.00000E+00   0.49490E-02   0.00000E+00  -0.12895E-05   0.00000E+00
    0.31250E+00   0.29307E+01   0.00000E+00  -0.93721E-01   0.77947E-03
   0.00000E+00   0.16907E-02   0.00000E+00   0.68652E-06   0.00000E+00
    0.43750E+00  -0.12100E+01   0.00000E+00  -0.10154E+00  -0.40325E-04
   0.00000E+00  -0.65564E-03   0.00000E+00   0.16595E-06   0.00000E+00
    0.56250E+00  -0.23257E+01   0.00000E+00  -0.87478E-01  -0.28985E-03
   0.00000E+00  -0.11505E-02   0.00000E+00   0.71142E-07   0.00000E+00
    0.68750E+00  -0.20061E+01   0.00000E+00  -0.51179E-01  -0.27727E-03
   0.00000E+00  -0.10037E-02   0.00000E+00   0.13220E-07   0.00000E+00
    0.81250E+00  -0.12687E+01   0.00000E+00  -0.23604E-01  -0.19306E-03
   0.00000E+00  -0.63286E-03   0.00000E+00  -0.16966E-07   0.00000E+00
    0.93750E+00  -0.60952E+00   0.00000E+00  -0.60307E-02  -0.10145E-03
   0.00000E+00  -0.30428E-03   0.00000E+00  -0.21333E-07   0.00000E+00
    0.10625E+01  -0.18304E+00   0.00000E+00   0.19779E-02  -0.37055E-04
   0.00000E+00  -0.91302E-04   0.00000E+00  -0.16244E-07   0.00000E+00
    0.11875E+01   0.27347E-01   0.00000E+00   0.41997E-02  -0.24346E-05
   0.00000E+00   0.13687E-04   0.00000E+00  -0.94962E-08   0.00000E+00
    0.13125E+01   0.94637E-01   0.00000E+00   0.36121E-02   0.10818E-04
   0.00000E+00   0.47260E-04   0.00000E+00  -0.40745E-08   0.00000E+00
    0.14375E+01   0.89514E-01   0.00000E+00   0.22032E-02   0.12230E-04
   0.00000E+00   0.44691E-04   0.00000E+00  -0.86611E-09   0.00000E+00
    0.15625E+01   0.59901E-01   0.00000E+00   0.93377E-03   0.89441E-05
   0.00000E+00   0.29902E-04   0.00000E+00   0.55789E-09   0.00000E+00
    0.16875E+01   0.30653E-01   0.00000E+00   0.10876E-03   0.49867E-05
   0.00000E+00   0.15299E-04   0.00000E+00   0.89842E-09   0.00000E+00
    0.18125E+01   0.10610E-01   0.00000E+00  -0.30036E-03   0.20143E-05
