    0.62500E-01  -0.24237E+01  -0.58406E+00   0.00000E+00   0.00000E+00
    0.18750E+00  -0.73925E-01   0.11030E+00   0.00000E+00   0.00000E+00
    0.31250E+00   0.79527E+00   0.30485E+00   0.00000E+00   0.00000E+00
    0.43750E+00   0.86164E+00   0.28268E+00   0.00000E+00   0.00000E+00
    0.56250E+00   0.61825E+00   0.18717E+00   0.00000E+00   0.00000E+00
    0.68750E+00   0.33880E+00   0.94637E-01   0.00000E+00   0.00000E+00
    0.81250E+00   0.13305E+00   0.32091E-01   0.00000E+00   0.00000E+00
    0.93750E+00   0.17674E-01  -0.33179E-03   0.00000E+00   0.00000E+00
    0.10625E+01  -0.29363E-01  -0.11823E-01   0.00000E+00   0.00000E+00
    0.11875E+01  -0.37195E-01  -0.12217E-01   0.00000E+00   0.00000E+00
    0.13125E+01  -0.28478E-01  -0.84906E-02   0.00000E+00   0.00000E+00
    0.14375E+01  -0.16504E-01  -0.44364E-02   0.00000E+00   0.00000E+00
    0.15625E+01  -0.70715E-02  -0.15218E-02   0.00000E+00   0.00000E+00
    0.16875E+01  -0.14807E-02   0.78250E-04   0.00000E+00   0.00000E+00
    0.18125E+01   0.99226E-03   0.70847E-03   0.00000E+00   0.00000E+00
    0.19375E+01   0.15751E-02   0.79389E-03   0.00000E+00   0.00000E+00
    0.20625E+01   0.12964E-02   0.65660E-03   0.00000E+00   0.00000E+00
    0.21875E+01   0.79386E-03   0.48168E-03   0.00000E+00   0.00000E+00
    0.23125E+01   0.36659E-03   0.34747E-03   0.00000E+00   0.00000E+00
    0.24375E+01   0.98980E-04   0.26956E-03   0.00000E+00   0.00000E+00
    0.25625E+01  -0.28113E-04   0.23610E-03   0.00000E+00   0.00000E+00
    0.26875E+01  -0.65170E-04   0.22902E-03   0.00000E+00   0.00000E+00
    0.28125E+01  -0.58304E-04   0.23364E-03   0.00000E+00   0.00000E+00
    0.29375E+01  -0.37749E-04   0.24104E-03   0.00000E+00   0.00000E+00
    0.30625E+01  -0.18639E-04   0.24715E-03   0.00000E+00   0.00000E+00
    0.31875E+01  -0.59784E-05   0.25090E-03   0.00000E+00   0.00000E+00
    0.33125E+01   0.43214E-06   0.25263E-03   0.00000E+00   0.00000E+00
    0.34375E+01   0.26029E-05   0.25310E-03   0.00000E+00   0.00000E+00
    0.35625E+01   0.25733E-05   0.25297E-03   0.00000E+00   0.00000E+00
    0.36875E+01   0.17604E-05   0.25267E-03   0.00000E+00   0.00000E+00
    0.38125E+01   0.91741E-06   0.25239E-03   0.00000E+00   0.00000E+00
    0.39375E+01   0.32510E-06   0.25221E-03   0.00000E+00   0.00000E+00
    0.40625E+01   0.67396E-08   0.25213E-03   0.00000E+00   0.00000E+00
    0.41875E+01  -0.11418E-06   0.25210E-03   0.00000E+00   0.00000E+00
    0.43125E+01  -0.12628E-06   0.25210E-03   0.00000E+00   0.00000E+00
    0.44375E+01  -0.94906E-07   0.25211E-03   0.00000E+00   0.00000E+00
    0.45625E+01  -0.56647E-07   0.25213E-03   0.00000E+00   0.00000E+00
    0.46875E+01  -0.26465E-07   0.25214E-03   0.00000E+00   0.00000E+00
    0.48125E+01  -0.60533E-08   0.25214E-03   0.00000E+00   0.00000E+00
    0.49375E+01   0.80437E-09   0.25214E-03   0.00000E+00   0.00000E+00
