    72	   0.10000E+01	   0.44375E+01	   0.10967E+01	   0.48736E+01
    73	   0.10000E+01	   0.45000E+01	   0.10967E+01	   0.49422E+01
    74	   0.10000E+01	   0.45625E+01	   0.10967E+01	   0.50107E+01
    75	   0.10000E+01	   0.46250E+01	   0.10967E+01	   0.50793E+01
    76	   0.10000E+01	   0.46875E+01	   0.10967E+01	   0.51478E+01
    77	   0.10000E+01	   0.47500E+01	   0.10967E+01	   0.52164E+01
    78	   0.10000E+01	   0.48125E+01	   0.10967E+01	   0.52849E+01
    79	   0.10000E+01	   0.48750E+01	   0.10967E+01	   0.53535E+01
    80	   0.10000E+01	   0.49375E+01	   0.10967E+01	   0.54220E+01
    81	   0.10000E+01	   0.50000E+01	   0.10967E+01	   0.54906E+01
