    0.62500E-02  -0.56065E+01  -0.17285E+01   0.00000E+00   0.00000E+00
    0.18750E-01  -0.14475E+02  -0.50013E+01   0.00000E+00   0.00000E+00
    0.31250E-01  -0.20286E+02  -0.68543E+01   0.00000E+00   0.00000E+00
    0.43750E-01  -0.23625E+02  -0.79633E+01   0.00000E+00   0.00000E+00
    0.56250E-01  -0.25022E+02  -0.84103E+01   0.00000E+00   0.00000E+00
    0.68750E-01  -0.24950E+02  -0.83717E+01   0.00000E+00   0.00000E+00
    0.81250E-01  -0.23812E+02  -0.79792E+01   0.00000E+00   0.00000E+00
    0.93750E-01  -0.21950E+02  -0.73472E+01   0.00000E+00   0.00000E+00
    0.10625E+00  -0.19643E+02  -0.65687E+01   0.00000E+00   0.00000E+00
    0.11875E+00  -0.17114E+02  -0.57176E+01   0.00000E+00   0.00000E+00
    0.13125E+00  -0.14532E+02  -0.48508E+01   0.00000E+00   0.00000E+00
    0.14375E+00  -0.12025E+02  -0.40102E+01   0.00000E+00   0.00000E+00
    0.15625E+00  -0.96812E+01  -0.32253E+01   0.00000E+00   0.00000E+00
    0.16875E+00  -0.75577E+01  -0.25150E+01   0.00000E+00   0.00000E+00
    0.18125E+00  -0.56867E+01  -0.18896E+01   0.00000E+00   0.00000E+00
    0.19375E+00  -0.40805E+01  -0.13533E+01   0.00000E+00   0.00000E+00
    0.20625E+00  -0.27364E+01  -0.90483E+00   0.00000E+00   0.00000E+00
    0.21875E+00  -0.16412E+01  -0.53979E+00   0.00000E+00   0.00000E+00
    0.23125E+00  -0.77444E+00  -0.25122E+00   0.00000E+00   0.00000E+00
    0.24375E+00  -0.11146E+00  -0.30774E-01   0.00000E+00   0.00000E+00
    0.25625E+00   0.37460E+00   0.13057E+00   0.00000E+00   0.00000E+00
    0.26875E+00   0.71087E+00   0.24193E+00   0.00000E+00   0.00000E+00
    0.28125E+00   0.92355E+00   0.31207E+00   0.00000E+00   0.00000E+00
    0.29375E+00   0.10370E+01   0.34916E+00   0.00000E+00   0.00000E+00
    0.30625E+00   0.10733E+01   0.36057E+00   0.00000E+00   0.00000E+00
    0.31875E+00   0.10516E+01   0.35273E+00   0.00000E+00   0.00000E+00
    0.33125E+00   0.98854E+00   0.33116E+00   0.00000E+00   0.00000E+00
    0.34375E+00   0.89791E+00   0.30048E+00   0.00000E+00   0.00000E+00
    0.35625E+00   0.79093E+00   0.26443E+00   0.00000E+00   0.00000E+00
    0.36875E+00   0.67651E+00   0.22597E+00   0.00000E+00   0.00000E+00
    0.38125E+00   0.56148E+00   0.18736E+00   0.00000E+00   0.00000E+00
    0.39375E+00   0.45093E+00   0.15031E+00   0.00000E+00   0.00000E+00
    0.40625E+00   0.34849E+00   0.11601E+00   0.00000E+00   0.00000E+00
    0.41875E+00   0.25659E+00   0.85258E-01   0.00000E+00   0.00000E+00
    0.43125E+00   0.17678E+00   0.58569E-01   0.00000E+00   0.00000E+00
    0.44375E+00   0.10991E+00   0.36222E-01   0.00000E+00   0.00000E+00
    0.45625E+00   0.56393E-01   0.18344E-01   0.00000E+00   0.00000E+00
    0.46875E+00   0.16338E-01   0.49671E-02   0.00000E+00   0.00000E+00
    0.48125E+00  -0.10291E-01  -0.39235E-02   0.00000E+00   0.00000E+00
    0.49375E+00  -0.23576E-01  -0.83585E-02   0.00000E+00   0.00000E+00
