     1	  0.00000E+00	  0.36001E-04
     2	  0.62500E-02	  0.33122E-04
     3	  0.12500E-01	  0.30281E-04
     4	  0.18750E-01	  0.27502E-04
     5	  0.25000E-01	  0.24811E-04
     6	  0.31250E-01	  0.22224E-04
     7	  0.37500E-01	  0.19759E-04
     8	  0.43750E-01	  0.17424E-04
     9	  0.50000E-01	  0.15230E-04
    10	  0.56250E-01	  0.13180E-04
    11	  0.62500E-01	  0.11278E-04
    12	  0.68750E-01	  0.95241E-05
    13	  0.75000E-01	  0.79174E-05
    14	  0.81250E-01	  0.64546E-05
    15	  0.87500E-01	  0.51320E-05
    16	  0.93750E-01	  0.39443E-05
    17	  0.10000E+00	  0.28857E-05
    18	  0.10625E+00	  0.19495E-05
    19	  0.11250E+00	  0.11287E-05
    20	  0.11875E+00	  0.41575E-06
    21	  0.12500E+00	 -0.19671E-06
    22	  0.13125E+00	 -0.71639E-06
    23	  0.13750E+00	 -0.11509E-05
    24	  0.14375E+00	 -0.15076E-05
    25	  0.15000E+00	 -0.17939E-05
    26	  0.15625E+00	 -0.20168E-05
    27	  0.16250E+00	 -0.21831E-05
    28	  0.16875E+00	 -0.22991E-05
    29	  0.17500E+00	 -0.23709E-05
    30	  0.18125E+00	 -0.24042E-05
    31	  0.18750E+00	 -0.24044E-05
    32	  0.19375E+00	 -0.23762E-05
    33	  0.20000E+00	 -0.23243E-05
    34	  0.20625E+00	 -0.22526E-05
    35	  0.21250E+00	 -0.21652E-05
    36	  0.21875E+00	 -0.20651E-05
    37	  0.22500E+00	 -0.19557E-05
    38	  0.23125E+00	 -0.18393E-05
    39	  0.23750E+00	 -0.17187E-05
    40	  0.24375E+00	 -0.15956E-05
    41	  0.25000E+00	 -0.14720E-05
    42	  0.25625E+00	 -0.13494E-05
    43	  0.26250E+00	 -0.12291E-05
    44	  0.26875E+00	 -0.11121E-05
    45	  0.27500E+00	 -0.99945E-06
    46	  0.28125E+00	 -0.89169E-06
    47	  0.28750E+00	 -0.78943E-06
    48	  0.29375E+00	 -0.69303E-06
    49	  0.30000E+00	 -0.60278E-06
    50	  0.30625E+00	 -0.51879E-06
    51	  0.31250E+00	 -0.44115E-06
    52	  0.31875E+00	 -0.36980E-06
    53	  0.32500E+00	 -0.30466E-06
    54	  0.33125E+00	 -0.24555E-06
    55	  0.33750E+00	 -0.19226E-06
    56	  0.34375E+00	 -0.14452E-06
    57	  0.35000E+00	 -0.10207E-06
    58	  0.35625E+00	 -0.64594E-07
    59	  0.36250E+00	 -0.31762E-07
    60	  0.36875E+00	 -0.32388E-08
    61	  0.37500E+00	  0.21313E-07
    62	  0.38125E+00	  0.42236E-07
    63	  0.38750E+00	  0.59867E-07
    64	  0.39375E+00	  0.74535E-07
    65	  0.40000E+00	  0.86565E-07
    66	  0.40625E+00	  0.96259E-07
    67	  0.41250E+00	  0.10392E-06
    68	  0.41875E+00	  0.10981E-06
    69	  0.42500E+00	  0.11422E-06
    70	  0.43125E+00	  0.11736E-06
    71	  0.43750E+00	  0.11948E-06
    72	  0.44375E+00	  0.12077E-06
    73	  0.45000E+00	  0.12143E-06
    74	  0.45625E+00	  0.12162E-06
    75	  0.46250E+00	  0.12149E-06
    76	  0.46875E+00	  0.12116E-06
    77	  0.47500E+00	  0.12074E-06
    78	  0.48125E+00	  0.12033E-06
    79	  0.48750E+00	  0.11999E-06
    80	  0.49375E+00	  0.11976E-06
    81	  0.50000E+00	  0.11968E-06
