    0.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.18750E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.31250E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.43750E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.56250E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.68750E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.81250E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.93750E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.10625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.11875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.13125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.14375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.15625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.16875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.18125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.19375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.20625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.21875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.23125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.24375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.25625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.26875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.28125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.29375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.30625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.31875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.33125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.34375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.35625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.36875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.38125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.39375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.40625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.41875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.43125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.44375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.45625E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.46875E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.48125E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    0.49375E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
