    0.62500E-02  -0.34562E+01   0.23486E+05   0.00000E+00   0.00000E+00
    0.18750E-01  -0.77850E+01   0.19536E+05   0.00000E+00   0.00000E+00
    0.31250E-01  -0.10831E+02   0.15779E+05   0.00000E+00   0.00000E+00
    0.43750E-01  -0.12524E+02   0.12373E+05   0.00000E+00   0.00000E+00
    0.56250E-01  -0.13219E+02   0.93590E+04   0.00000E+00   0.00000E+00
    0.68750E-01  -0.13147E+02   0.67634E+04   0.00000E+00   0.00000E+00
    0.81250E-01  -0.12524E+02   0.45840E+04   0.00000E+00   0.00000E+00
    0.93750E-01  -0.11526E+02   0.28018E+04   0.00000E+00   0.00000E+00
    0.10625E+00  -0.10300E+02   0.13855E+04   0.00000E+00   0.00000E+00
    0.11875E+00  -0.89622E+01   0.29652E+03   0.00000E+00   0.00000E+00
    0.13125E+00  -0.76005E+01  -0.50732E+03   0.00000E+00   0.00000E+00
    0.14375E+00  -0.62809E+01  -0.10691E+04   0.00000E+00   0.00000E+00
    0.15625E+00  -0.50493E+01  -0.14308E+04   0.00000E+00   0.00000E+00
    0.16875E+00  -0.39352E+01  -0.16312E+04   0.00000E+00   0.00000E+00
    0.18125E+00  -0.29548E+01  -0.17060E+04   0.00000E+00   0.00000E+00
    0.19375E+00  -0.21143E+01  -0.16862E+04   0.00000E+00   0.00000E+00
    0.20625E+00  -0.14118E+01  -0.15986E+04   0.00000E+00   0.00000E+00
    0.21875E+00  -0.84021E+00  -0.14656E+04   0.00000E+00   0.00000E+00
    0.23125E+00  -0.38858E+00  -0.13055E+04   0.00000E+00   0.00000E+00
    0.24375E+00  -0.43756E-01  -0.11325E+04   0.00000E+00   0.00000E+00
    0.25625E+00   0.20843E+00  -0.95780E+03   0.00000E+00   0.00000E+00
    0.26875E+00   0.38228E+00  -0.78945E+03   0.00000E+00   0.00000E+00
    0.28125E+00   0.49160E+00  -0.63302E+03   0.00000E+00   0.00000E+00
    0.29375E+00   0.54918E+00  -0.49204E+03   0.00000E+00   0.00000E+00
    0.30625E+00   0.56656E+00  -0.36838E+03   0.00000E+00   0.00000E+00
    0.31875E+00   0.55386E+00  -0.26265E+03   0.00000E+00   0.00000E+00
    0.33125E+00   0.51971E+00  -0.17445E+03   0.00000E+00   0.00000E+00
    0.34375E+00   0.47135E+00  -0.10274E+03   0.00000E+00   0.00000E+00
    0.35625E+00   0.41462E+00  -0.46004E+02   0.00000E+00   0.00000E+00
    0.36875E+00   0.35416E+00  -0.24440E+01   0.00000E+00   0.00000E+00
    0.38125E+00   0.29353E+00   0.29847E+02   0.00000E+00   0.00000E+00
    0.39375E+00   0.23537E+00   0.52787E+02   0.00000E+00   0.00000E+00
    0.40625E+00   0.18154E+00   0.68222E+02   0.00000E+00   0.00000E+00
    0.41875E+00   0.13331E+00   0.77858E+02   0.00000E+00   0.00000E+00
    0.43125E+00   0.91465E-01   0.83228E+02   0.00000E+00   0.00000E+00
    0.44375E+00   0.56431E-01   0.85662E+02   0.00000E+00   0.00000E+00
    0.45625E+00   0.28408E-01   0.86274E+02   0.00000E+00   0.00000E+00
    0.46875E+00   0.74452E-02   0.85956E+02   0.00000E+00   0.00000E+00
    0.48125E+00  -0.64867E-02   0.85374E+02   0.00000E+00   0.00000E+00
    0.49375E+00  -0.13436E-01   0.84972E+02   0.00000E+00   0.00000E+00
